 point             x              y              z          zone  nugget  sill            a_hmax         a_hmin         a_vert        ang1      ang2      ang3
 PPC0862        426975.000    6654850.000        119.184       1   0.0    1.0                  24.000         24.000          9.315   0.0       0.0       0.0
 PPC0863        426975.000    6654875.000        120.183       1   0.0    1.0                  24.000         24.000          8.869   0.0       0.0       0.0
 PPC0864        426975.000    6654900.000        121.084       1   0.0    1.0                  24.000         24.000          8.470   0.0       0.0       0.0
 PPC0865        426975.000    6654925.000        122.727       1   0.0    1.0                  24.000         24.000          6.700   0.0       0.0       0.0
 PPC0866        426975.000    6654950.000        123.475       1   0.0    1.0                  24.000         24.000          6.443   0.0       0.0       0.0
 PPC0867        426975.000    6654975.000        123.989       1   0.0    1.0                  26.485         26.485          5.524   0.0       0.0       0.0
 PPC0868        427000.000    6654725.000        117.636       1   0.0    1.0                  24.000         24.000          7.221   0.0       0.0       0.0
 PPC0869        427000.000    6654750.000        117.271       1   0.0    1.0                  24.000         24.000          9.294   0.0       0.0       0.0
 PPC0870        427000.000    6654775.000        117.214       1   0.0    1.0                  24.000         24.000          9.279   0.0       0.0       0.0
 PPC0871        427000.000    6654800.000        117.278       1   0.0    1.0                  24.000         24.000          9.547   0.0       0.0       0.0
 PPC0872        427000.000    6654825.000        118.013       1   0.0    1.0                  24.000         24.000          9.763   0.0       0.0       0.0
 PPC0873        427000.000    6654850.000        119.138       1   0.0    1.0                  24.000         24.000          9.393   0.0       0.0       0.0
 PPC0874        427000.000    6654875.000        120.301       1   0.0    1.0                  24.000         24.000          8.910   0.0       0.0       0.0
 PPC0875        427000.000    6654900.000        121.492       1   0.0    1.0                  24.000         24.000          7.954   0.0       0.0       0.0
 PPC0876        427000.000    6654925.000        122.561       1   0.0    1.0                  24.000         24.000          6.974   0.0       0.0       0.0
 PPC0877        427000.000    6654950.000        123.357       1   0.0    1.0                  24.000         24.000          6.366   0.0       0.0       0.0
 PPC0878        427000.000    6654975.000        123.761       1   0.0    1.0                  24.000         24.000          6.308   0.0       0.0       0.0
 PPC0879        427000.000    6655000.000        124.138       1   0.0    1.0                  26.485         26.485          5.547   0.0       0.0       0.0
 PPC0880        427025.000    6654725.000        117.130       1   0.0    1.0                  24.000         24.000          7.800   0.0       0.0       0.0
 PPC0881        427025.000    6654750.000        117.473       1   0.0    1.0                  24.000         24.000          9.020   0.0       0.0       0.0
 PPC0882        427025.000    6654775.000        117.058       1   0.0    1.0                  24.000         24.000          9.486   0.0       0.0       0.0
 PPC0883        427025.000    6654800.000        117.223       1   0.0    1.0                  24.000         24.000          9.642   0.0       0.0       0.0
 PPC0884        427025.000    6654825.000        117.707       1   0.0    1.0                  24.000         24.000         10.099   0.0       0.0       0.0
 PPC0885        427025.000    6654850.000        118.685       1   0.0    1.0                  24.000         24.000         10.014   0.0       0.0       0.0
 PPC0886        427025.000    6654875.000        120.221       1   0.0    1.0                  24.000         24.000          9.002   0.0       0.0       0.0
 PPC0887        427025.000    6654900.000        121.655       1   0.0    1.0                  24.000         24.000          7.851   0.0       0.0       0.0
 PPC0888        427025.000    6654925.000        122.300       1   0.0    1.0                  24.000         24.000          7.211   0.0       0.0       0.0
 PPC0889        427025.000    6654950.000        122.825       1   0.0    1.0                  24.000         24.000          6.701   0.0       0.0       0.0
 PPC0890        427025.000    6654975.000        123.336       1   0.0    1.0                  24.000         24.000          6.601   0.0       0.0       0.0
 PPC0891        427025.000    6655000.000        123.585       1   0.0    1.0                  24.000         24.000          6.789   0.0       0.0       0.0
 PPC0892        427025.000    6655025.000        123.908       1   0.0    1.0                  26.485         26.485          6.147   0.0       0.0       0.0
 PPC0893        427050.000    6654725.000        117.441       1   0.0    1.0                  24.000         24.000          7.528   0.0       0.0       0.0
 PPC0894        427050.000    6654750.000        117.107       1   0.0    1.0                  24.000         24.000          9.538   0.0       0.0       0.0
 PPC0895        427050.000    6654775.000        116.991       1   0.0    1.0                  24.000         24.000          9.592   0.0       0.0       0.0
 PPC0896        427050.000    6654800.000        116.899       1   0.0    1.0                  24.000         24.000         10.094   0.0       0.0       0.0
 PPC0897        427050.000    6654825.000        117.611       1   0.0    1.0                  24.000         24.000         10.437   0.0       0.0       0.0
 PPC0898        427050.000    6654850.000        118.549       1   0.0    1.0                  24.000         24.000         10.306   0.0       0.0       0.0
 PPC0899        427050.000    6654875.000        120.066       1   0.0    1.0                  24.000         24.000          9.299   0.0       0.0       0.0
 PPC0900        427050.000    6654900.000        121.336       1   0.0    1.0                  24.000         24.000          8.251   0.0       0.0       0.0
 PPC0901        427050.000    6654925.000        122.107       1   0.0    1.0                  24.000         24.000          7.314   0.0       0.0       0.0
 PPC0902        427050.000    6654950.000        122.426       1   0.0    1.0                  24.000         24.000          6.984   0.0       0.0       0.0
